id,created_at,text
965874921057394688,2018-02-20 09:05:00,b'DRC President\xe2\x80\x99s convoy involved in a fatal road accident \nhttps://t.co/5AaSrxIlzZ https://t.co/idkkTFdW6l'
965873230027415552,2018-02-20 08:58:17,b'RT @KTNNews: Cyprian Awiti ousted @BettyMKyallo https://t.co/UCfpYrbun3'
965872306781347840,2018-02-20 08:54:37,b'How cashier walked out with Sh10.8m from bank vault at lunchtime https://t.co/XEMHXB0IVr https://t.co/kW8hKsL5x0'
965869885300592640,2018-02-20 08:45:00,b'The Kenyan church has been hijacked by scheming politicians \nhttps://t.co/YHsfo8pBzH https://t.co/lsDjKHhGd6'
965868627932016640,2018-02-20 08:40:00,b'Gor Mahia suffer injury setback ahead of return leg with Vegetarianos\xe2\x80\xa6 https://t.co/NmSjvgiMoC https://t.co/qOmCuCRAUd'
965862336824098816,2018-02-20 08:15:00,"b""No end for Koinange family's 36-year-old dispute as brothers seek Supreme Court intervention\xe2\x80\xa6 https://t.co/WAh1o0tPCf"""
965859156447121408,2018-02-20 08:02:22,b'Uzazi wa mpango unamchango upi kwa maendeleo ya familia?\n#LeoMashinani \n@nicholaswambua_ \n@KTNNews https://t.co/6h6GmCXkSJ'
965858560671281153,2018-02-20 08:00:00,b'CJ Maraga fires at political class over criticism of Judiciary \nhttps://t.co/WybWgpPSb8 https://t.co/VFqgjPkHQQ'
965854786653270016,2018-02-20 07:45:00,b'UK\xe2\x80\x99s travel advisory on Kenya in bad taste \nhttps://t.co/RPoiJLNz55 https://t.co/BLOtnLpwXl'
965853528278347777,2018-02-20 07:40:00,"b""'Why Sergio Aguero lashed out at Wigan pitch invader' as new footage shows ugly clash in full\xe2\x80\xa6\xe2\x80\xa6 https://t.co/BIryemBrRx"""
965851247440998401,2018-02-20 07:30:56,b'One of the products in LAPFUND Amal is retirement benefits. Members are eligible for those benefits once they attai\xe2\x80\xa6 https://t.co/VvhlcLaird'
965851012908109825,2018-02-20 07:30:00,"b'300,000 risk missing exams registration \nhttps://t.co/if19PZuVSB https://t.co/upqKlfTScC'"
965847237224837120,2018-02-20 07:15:00,"b'Robbery, rape suspect sent victim Sh200 to meet him on a date \nhttps://t.co/Q6Wvvc7T17 https://t.co/z8bzcwG5nf'"
965843461571215361,2018-02-20 07:00:00,"b""CS Matiang'i comes face to face with Kerio Valley conflict \nhttps://t.co/Az2v1VYrnR https://t.co/RtnkVhC1MI"""
965842849362268160,2018-02-20 06:57:34,b'Court nullifies election of Homa Bay Governor Cyprian Awiti \nhttps://t.co/2vaxdqc5hi https://t.co/jey0x0qiTe'
965839687045779456,2018-02-20 06:45:00,b'Should the number of constituencies be increased or reduced?\nhttps://t.co/ZUUT2M8K0K https://t.co/0plxPskAqO'
965838128115277824,2018-02-20 06:38:48,b'The Kenya film classification board has continued with its crack down on public service vehicles countrywide\xe2\x80\xa6 https://t.co/bch44fsREC'
965835913388548096,2018-02-20 06:30:00,b'Reprieve for NASA leaders as court lifts Government suspension of their passports \nhttps://t.co/GAsNI6I6tz https://t.co/yFI5ONoNec'
965835598966722560,2018-02-20 06:28:45,"b'Four people died last night and six others injured in a grisly road accident at Kikopey area, along the Nakuru Nair\xe2\x80\xa6 https://t.co/A6MxIaE5b1'"
