id,created_at,text
965879236614553600,2018-02-20 09:22:09,b'Bungoma High Court upholds Kimilili MP Didimus Barasa win. The court has also ordered petitioner Suleiman Murunga a\xe2\x80\xa6 https://t.co/jrFFv05XSq'
965877291006951424,2018-02-20 09:14:25,b'Tune in to @K24Tv as @MayaHayakawa brings you the last word in business on #K24InsideBusiness https://t.co/aIG6SqIIut'
965874111753924608,2018-02-20 09:01:47,b'UPDATE: KNH missing twin baby found in Kawangware area. #TheDailyBrief @Ian_Wafula https://t.co/fNgDyO1hqq'
965873375108313089,2018-02-20 08:58:52,b'UPDATE: KNH missing twin baby found in Kawangware area. #TheDailyBrief @Ian_Wafula'
965869842363486208,2018-02-20 08:44:50,b'Court has removed the name of President Kenyatta from a case challenging the creation of the Chief Administrative S\xe2\x80\xa6 https://t.co/S61hroCOra'
965869456701493250,2018-02-20 08:43:18,b'Are there cracks in NASA? Join the conversation on @K24Tv and engage us now on #thedailybrief with @Ian_Wafula'
965863698081468416,2018-02-20 08:20:25,b'Kitui governor Charity Ngilu records statement with DCI over charcoal saga as her lawyers secure order to block her\xe2\x80\xa6 https://t.co/OKFMHZLH6T'
965863383173160960,2018-02-20 08:19:10,b'Prof. Wajakhoya: We should concentrate on what will make our country pollution free. #thedailybrief @Ian_Wafula https://t.co/LyHc7AVeP2'
965862853856161793,2018-02-20 08:17:03,b'RT @PeopleDailyKe: Marauding gang kill four people and ten cows in Mt. Elgon https://t.co/GZRGKLGgcz via @K24Tv #TalkToPD https://t.co/i00O\xe2\x80\xa6'
965862671684919296,2018-02-20 08:16:20,b'James Gakuya: Every government is a govt ready to protect its people! #thedailybrief @Ian_Wafula https://t.co/65MxeqQ2Rn'
965862272789811200,2018-02-20 08:14:45,b'Eric Ragalo: Ngilu is trying to protect the environment and we should not take it negatively. She has the bigger pi\xe2\x80\xa6 https://t.co/yTqQ8JKYR7'
965860970995355648,2018-02-20 08:09:34,b'James Gakuya: Leaders should know that there issues they can utter with their mouth and bring so much violence late\xe2\x80\xa6 https://t.co/Njy89QbaZj'
965856255339388929,2018-02-20 07:50:50,b'Parents in a rush to acquire birth certificates to save their children from repeating the same class next year. Joi\xe2\x80\xa6 https://t.co/7kHECvMG7F'
965850259392991232,2018-02-20 07:27:01,"b'Kitui Governor, Charity Ngilu has today obtained court orders barring the police from arresting her over allegation\xe2\x80\xa6 https://t.co/UQrpyNs7nm'"
965847272905945088,2018-02-20 07:15:09,"b""Orengo: We are not criminals and we've never been charged in a court of law. I feel offended because am a state off\xe2\x80\xa6 https://t.co/ujIfhLF3gj"""
965845338325176325,2018-02-20 07:07:27,b'Tune in or Stream live via https://t.co/uTAPtmB8tj  as James Orengo and Jim Wanjigi  speak out on passport standoff\xe2\x80\xa6 https://t.co/Tl0awbSODF'
965844316815003648,2018-02-20 07:03:24,"b'Outgoing CS Ministry of Mining, Dan Kazungu officially hands over to the new CS John Munyes. #TheDailyBrief\xe2\x80\xa6 https://t.co/gOldwcX5lm'"
965843770481790977,2018-02-20 07:01:14,"b'Time for #TheDailyBrief as @Ian_Wafula brings you in-depth discussions surrounding political matters, current affai\xe2\x80\xa6 https://t.co/oIt9JXDZpg'"
965838377504436224,2018-02-20 06:39:48,"b""BREAKING NEWS: Homabay Governor Cyprian Awiti's election nullified after Oyugi Magwanga challenged his election. https://t.co/VdJltDoM8n"""
965828485016145921,2018-02-20 06:00:29,"b'Allan: In case of a carjacking, do not panic but cooperate with the carjackers. After all you can stop the vehicle\xe2\x80\xa6 https://t.co/6P5BHF3Bhc'"
965827464680361984,2018-02-20 05:56:26,"b""Allan: Don't park your car in dark or deserted places to avoid car-jacking. #K24Alfajiri https://t.co/p8CCvIDJue"""
965826735811059712,2018-02-20 05:53:32,b'Allan: The advanced GPS can help restrict your car to certain locations. It can also record conversations in the ve\xe2\x80\xa6 https://t.co/vGnFWCtwwk'
965825991154323461,2018-02-20 05:50:35,b'Check out the advanced GPS car tracker that enables you track your car with devices such as your phone. In case of\xe2\x80\xa6 https://t.co/OIGUfTQdfK'
965824092757745664,2018-02-20 05:43:02,"b""Get simple tips that guarantee your vehicle's security now as @CiruMuriuki engages Allan Ombogoh -a car security sy\xe2\x80\xa6 https://t.co/1xkYJfmkss"""
965823249224433664,2018-02-20 05:39:41,b'Know vehicle security tips on #K24Alfajiri with @CiruMuriuki and Allan Obuga who deals with vehicle security. https://t.co/hI3329IRRS'
965821790718234624,2018-02-20 05:33:53,b'Chiropractic exercises to take away mechanical disorders of the spine now on #K24Alfajiri @SerahTeshna https://t.co/MqIawnGFub'
965818306165919744,2018-02-20 05:20:02,b'Are you suffering from constant neck and back ache? Say goodbye to the pains through Chiropractic medicine that man\xe2\x80\xa6 https://t.co/i0ObMotGAY'
965816997027172353,2018-02-20 05:14:50,b'Have you been having back pains of late? How about you join @SerahTeshna and Dr.Hamisi on #K24Alfajiri as they talk\xe2\x80\xa6 https://t.co/dEjo6JKtiy'
965814952656359425,2018-02-20 05:06:43,b'What is the situation on the roads as you head to work? Let us know as @CiruMuriuki helps you get to work on time o\xe2\x80\xa6 https://t.co/X8FA3WEJt0'
965814368947580929,2018-02-20 05:04:24,b'#K24Alfajiri https://t.co/bweXnu7TP5'
965814293324337152,2018-02-20 05:04:06,b'#K24Alfajiri https://t.co/JEwMFjVjWf'
965814130161672192,2018-02-20 05:03:27,b'Rajiv: technological advancements and corporate professionalism that comes with experience and are some of my merit\xe2\x80\xa6 https://t.co/qk9uldkVeV'
965814078458552325,2018-02-20 05:03:14,b'#K24Alfajiri https://t.co/9Lzr6PVfxS'
965812004769402880,2018-02-20 04:55:00,b'Rajiv: technological advancements and corporate professionalism that comes with experience and are some of my merit\xe2\x80\xa6 https://t.co/LEgE0NlKTp'
965811728608124928,2018-02-20 04:53:54,b'Rajiv: I have learned the importance of making decisions and making decisions fast! @iamjeffmote #K24Alfajiri https://t.co/VNlL1jxQbd'
965807988438118400,2018-02-20 04:39:02,b'Rajiv: I was clear from the start that i do not want to do what i have been doing! #K24Alfajiri @iamjeffmote https://t.co/eKapM2sWSU'
965807226412830720,2018-02-20 04:36:01,b'Time to get Up-close and Personal on #K24Alfajiri with @iamjeffmote and Rajiv Sehgal who is an entrepreneur. https://t.co/o3g6sV2dEO'
965805177273044994,2018-02-20 04:27:52,"b""RT @AbelKirwa: @K24Tv @CiruMuriuki @iamjeffmote @SerahTeshna in boy's school bread is like a  gold.."""
965805010129911814,2018-02-20 04:27:12,b'Anguish as two week old twin boy is stolen at KNH. So sad! #K24Alfajiri @iamjeffmote @SerahTeshna @CiruMuriuki https://t.co/YmzzlI4dT2'
965801422737625088,2018-02-20 04:12:57,b'RT @MwiQs: My morning  well motivated .. https://t.co/ycp2sStI3z'
965800172935622656,2018-02-20 04:07:59,"b""Keep to the rules of success. Keep it @K24Tv. It's time for E-nteractive on #K24Alfajiri with the best squad in tow\xe2\x80\xa6 https://t.co/2TleSMNtHK"""
965798533168271361,2018-02-20 04:01:28,b'Mbugua: The difference between extraordinary and ordinary is performance! #K24Alfajiri @iamjeffmote https://t.co/xQvp3B3qCI'
965798229009936384,2018-02-20 04:00:16,b'Mbugua: Fear is not real. It is a scarecrow. #K24Alfajiri @iamjeffmote'
965797752125968385,2018-02-20 03:58:22,b'Mbugua: Dream and dream big. The size of your dream determines the amount of energy. #K24Alfajiri @iamjeffmote'
965797295357943810,2018-02-20 03:56:33,b'Mbugua: Our mind is like a camera. Our mind is like a garden. #K24Alfajiri @iamjeffmote'
965796252763017216,2018-02-20 03:52:24,b'Mbugua: Desire is driven by purpose!\n#K24Alfajiri @iamjeffmote'
965796073699725312,2018-02-20 03:51:42,b'https://t.co/GV6Zx6s6u6'
965795274256998400,2018-02-20 03:48:31,b'Mbugua: Success is never a matter of chance but a matter of choice! You have to pursue success. #K24Alfajiri\xe2\x80\xa6 https://t.co/hvdlYdRxKQ'
965794860371496961,2018-02-20 03:46:52,b'Mbugua: We must see the future before we live it. #K24Alfajiri @iamjeffmote'
965794675398512640,2018-02-20 03:46:08,"b'Mbugua: Every challenge has an opportunity. The bigger the challenge, the bigger the opportunity! #K24Alfajiri @iamjeffmote'"
965794267699535872,2018-02-20 03:44:31,b'Mbugua: What we lack as human beings is the blueprint which is a plan. #K24Alfajiri @iamjeffmote https://t.co/8VeNTe626y'
965793968993849344,2018-02-20 03:43:20,b'Mbugua; My subject of the resignantion letter was: The road needs travel. #K24Alfajiri @iamjeffmote'
