id,created_at,text
966215039546986496,2018-02-21 07:36:31,"@aguerosergiokun escapes punishment as @LaticsOfficial probe #FACup crowd trouble
https://t.co/f9DK6RaPlN https://t.co/umn3fjeuu5"
966212958941601793,2018-02-21 07:28:15,"The community killjoy is back and she's here to make everyone's life miserable.

Catch new episodes of... https://t.co/H2vy9nu2hz"
966212614224334848,2018-02-21 07:26:53,@ezraomollo: Stress inaweza kukuletea hypeternsion. #Kliniki ya #ChapaKazi
966212373278281728,2018-02-21 07:25:55,"Environment CS Tobiko currently assessing Kenya's natural forests.

#KenyaForests

PHOTO: Aerial view of Mount Kenya https://t.co/HZuZ0JFgLE"
966211901020614656,2018-02-21 07:24:03,We have over 333 Kenyans jailed around the world. But we have a good track record with helping Kenyans who find the… https://t.co/Aq9UFkhchj
966211306704592896,2018-02-21 07:21:41,"@esmuellert_ starts treble talk as @FCBayern rout @Besiktas in #uefachampionsleague
https://t.co/VF1oyryTkA https://t.co/oGms8iOMMO"
966211275268280321,2018-02-21 07:21:34,Daktari @ezraomollo yuko studioni kwa #Kliniki ya #ChapaKazi akiangazia hypertension. @JeridahAndayi @SyombuaOsiany
966209363210797056,2018-02-21 07:13:58,KWS rangers moving elephants from Solio Conservancy on the Nyeri-Laikipia border to Tsavo National Park over rising… https://t.co/aUMe5Pp6iF
966207783485018112,2018-02-21 07:07:41,"#PSVetting

Ambassador Macharia Kamau, the Foreign Affairs PS nominee, before the Defense Committee. https://t.co/dAkFZ6yPR3"
966206926131531778,2018-02-21 07:04:17,"The community killjoy is back and she's here to make everyone's life miserable.

Catch new episodes of 'Nyagetiara'… https://t.co/AMNWRxdC5E"
966205642510872576,2018-02-21 06:59:11,Foreign Affairs issues travel advisory to Kenyans warning them to avoid travelling to parts of the Greater Upper Ni… https://t.co/wKuAFOuS0D
966204892028264449,2018-02-21 06:56:12,Leo katika #Kliniki ya #ChapaKazi tunazungumzia shinikizo la damu yaani High Blood Pressure. Kaa karibu na redio uj… https://t.co/lGiKdJL9St
966203975056969730,2018-02-21 06:52:33,"Kenya still has access to IMF's Sh150 billion support kitty until end of March, Nairobi resident rep Jan Mikkelsen… https://t.co/pKLA9rjE69"
966201332452478976,2018-02-21 06:42:03,Umefika mahali pako pa kazoi leo? Hebu wakilisha kwa picha. #ChapaKazi
966200846659833856,2018-02-21 06:40:07,#ChapaKazi umefika kazini kwako?@JeridahAndayi na @SyombuaOsiany tayari kukuburudisha ukiendelea na kazi zako… https://t.co/j6TJhw5mEv
966198305704333312,2018-02-21 06:30:01,"Exit #JmboKenya, enter #ChapaKazi with @JeridahAndayi and @SyombuaOsiany . Jambo!"
966195013637038082,2018-02-21 06:16:56,SHUKRAN kwa kuungana na Kikosi cha #JamboKenya kuanzia 5-9am Sasa twaondoka na kuwapisha studioni wana #ChapaKazi
966191824883904512,2018-02-21 06:04:16,"Messi-ah spoils the party for Willian in Chelsea stalemate

@ChelseaFC
@FCBarcelona
@willianborges88… https://t.co/HUGgWtJ33r"
966191570021224450,2018-02-21 06:03:15,"What are you having for lunch today?

How about some delicious samaki wa nazi 🐠 🍲 😋... Sounds like a good plan?... https://t.co/pep5DCvG9D"
966185852492709889,2018-02-21 05:40:32,"What are you having for lunch today?

How about some delicious samaki wa nazi 🐠 🍲 😋... Sounds like a good plan?

Mw… https://t.co/oCl7AQB2Wy"
966173440226054144,2018-02-21 04:51:13,Mjadala wa #JamboKenya &gt; Twakuuliza kama kuna haja ya serikali kuajiali maafisa wa polisi zaidi ama kuimarisha... https://t.co/2MGtkecB5I
966173248160399360,2018-02-21 04:50:27,Mjadala wa #JamboKenya &gt; Twakuuliza kama kuna haja ya serikali kuajiali maafisa wa polisi zaidi ama kuimarisha mazi… https://t.co/StF3M3FMRx
966172649511583745,2018-02-21 04:48:04,RT @BETTIE_JOY5: @IgDavi @RadioCitizenFM #JamboKenya
966168692861128707,2018-02-21 04:32:21,RT @muhanji_wa: @Luchivya #jambokenya Elburgon Tuned
966168669725261824,2018-02-21 04:32:16,RT @SeroneiKim: @Luchivya @RadioCitizenFM Jambo Luchivya nakuona tu vizuri Sana napita apa jini nikielekea kazini #JamboKenya
966168585822457862,2018-02-21 04:31:56,RT @Okore_zablon: @wilbrodanyamin Ayora Kisii Uhondo Wa #JamboKenya Naupata
966168554281357312,2018-02-21 04:31:48,RT @mildred_khaoya: @KakaZema nichezee dunda muYesu by PST Ushindi #JamboKenya
966168515253239809,2018-02-21 04:31:39,RT @mildred_khaoya: @wilbrodanyamin @RadioCitizenFM I'm tuned from Matete kabras narausha mamangu Zipora Jotham na mwanangu Briver #JamboKe…
966168480629305344,2018-02-21 04:31:30,RT @ArimbaA: @RadioCitizenFM #jambokenya magwagwa-nyamira county niko mpangoni
966168446668075009,2018-02-21 04:31:22,RT @ChepsirHillary: @wilbrodanyamin @RadioCitizenFM @Luchivya kitale tuko pamoja #JamboKenya
966168416741679104,2018-02-21 04:31:15,"RT @KapedoShem: @RadioCitizenFM kutoka wanyororo B' narausha Caleb ayuma, mokweri,korir,michuki,@ESikowa21 @MugeEric yabesh bro,kangaboy #J…"
966168383971524609,2018-02-21 04:31:07,"RT @BenKisembe1: @RadioCitizenFM #JamboKenya CHEPTAIS mt.elgon, amke wyf jackyMuyoka,rev.tutua,erickSikowa,brianAlingalinga,benadRono,tito,…"
966168353533546496,2018-02-21 04:31:00,"RT @abiudmasai: @RadioCitizenFM #JamboKenya Nikiwa Busia Border Rausha mke wangu Virginia,AlvinMasai,MzeeJogoo,mzeeChemabus,@ESikowa21@ezek…"
