id,created_at,text,label
966622409318129664,2018-02-22 10:35:16,What is the Consumer Price Index? - https://t.co/wINnM62eeE https://t.co/lRw06qm1di
966360012024004608,2018-02-21 17:12:35,Zambeef | RNS Director Share Dealing – Tim Pollock 2018 Feb (AIM) https://t.co/Q3fHfyfSyQ $ZAMBEEF.zm https://t.co/dVxDVkNVDA
965609697427337216,2018-02-19 15:31:06,Amalgamation and Merger of The Leasing and Finance Company of Malawi Limited (“LFC”) with First Merchant Bank Plc (… https://t.co/Xyj3II49wK
964516757166870528,2018-02-16 15:08:09,Edgars weekly share price performace update for 02/16/2018 - https://t.co/ODDFGj8FJ0
964493558366507009,2018-02-16 13:35:58,Buffett has publicly stated that some of his greatest errors are actually errors of omission — failures to seize up… https://t.co/aQjvaO8IEg
964486025220325377,2018-02-16 13:06:02,TNM weekly trade update - 02/16/2018 - https://t.co/aBj9ybX0B9
962159204126613504,2018-02-10 03:00:04,"The ""Einhorn Effect"": Read on David Einhorn's investment philosophy https://t.co/wGr8loJPHF #imleducate https://t.co/7drex5z0zD"
961980040153063425,2018-02-09 15:08:08,Edgars weekly share price performace update for 02/09/2018 - https://t.co/UPPtoeFelv
961949312384225281,2018-02-09 13:06:02,TNM weekly trade update - 02/09/2018 - https://t.co/Vq3SSQjW0t
961796810963603457,2018-02-09 03:00:03,What is the Rule of 70 good for? https://t.co/NA7eMhypIC #IMLeducate https://t.co/4ps9J4ukjr
961562775272214528,2018-02-08 11:30:05,A Hostile Takeover vs Friendly Takeover https://t.co/7wQG1xpjRo #imleducate https://t.co/GMyq1bPpwX
961492920472883200,2018-02-08 06:52:30,"George Soros skyrocketed to fame in September of 1992, when he wagered $10 billion on a single bet against the Brit… https://t.co/Kf74IsuGd8"
961283427281657857,2018-02-07 17:00:03,"Enhance your investing knowledge and read on ""The Rule of 70"" https://t.co/Bm4ygG5oeR #IMLeducate https://t.co/OWx6W4ry1o"
961123753567686656,2018-02-07 06:25:34,ZCCM-IH | Further Cautionary renewal https://t.co/oHJ4UuqyBe https://t.co/fAwCo7MMJV
